i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
4488,-18.2131266883016,4.334735289462334,0.3680587508158819,-0.08580319788399732,0.7198046546228953,0.6926889760380142,23.940990760953337,18.21433895765773,0.864800870198882,0.7836813923182111,13.39437556595647,11.845397085497446
4489,-16.9347080162203,3.3472886304826206,0.34767068310050303,-0.07744790763523324,0.7801739028314039,0.7589004095570235,19.41640109690014,14.487712444045645,0.770444623417441,0.6327113974679056,31.21263951534633,25.16386869437871
4490,-20.13255813163509,5.31055362335571,0.3563168666158807,-0.0728702060641768,0.7460466845988949,0.7222385612800413,22.947915549274715,17.84579893501524,0.5934590570398547,0.2885533498197457,23.524026779564046,18.99492338506638
4491,-18.229776483187557,3.766285868679889,0.3439744078385298,-0.07736110812806007,0.7816504863236117,0.7605198882258967,19.571624283040393,14.567515834027615,0.8057669121154265,0.6892270593846824,31.08608710648671,24.72186516624309
4492,-20.00873332211108,4.576912049558328,0.36211728179226127,-0.08410188252583828,0.7519825646724755,0.727980877382715,22.052860831824336,16.06727621779494,0.6814491103304952,0.4903185765287923,22.828257172164946,19.405036942320844
4493,-11.342620455073657,-0.21127758513790934,0.40193091797702823,-0.08467989021301048,0.7145594501219826,0.6869361711015294,23.365272089243774,17.61331178203267,0.7867445270274516,0.6587912432439225,22.14356904996125,15.324096189207081
4494,-18.590869197995794,4.934568239681286,0.3721223123329137,-0.08818526418952738,0.7880393180793716,0.7675269940225365,20.102302676634633,15.164710318705348,0.6055768149718981,0.3689229039550369,29.440013314393134,24.718144007560312
4495,-17.14094677552072,4.062138385022415,0.35934082707808884,-0.083091584394961,0.7072539677518103,0.6798090272285424,24.283041942285845,19.347539119345356,0.9693937640203326,0.9464390870355821,7.2404199907536295,5.726759515366638
4496,-16.58484580634159,3.759713956213295,0.38252895359771166,-0.08828314660091163,0.7141129366264485,0.6864464466225564,23.284346999159073,17.372904158532016,0.9143453182177279,0.8629525091483646,18.33638381646785,16.208604635018332
4497,-11.931397204768142,0.25338298098300205,0.3652618223878802,-0.07621147761971908,0.7406379498078478,0.715538396563446,22.578885460004958,16.79791234899333,0.7682469140829016,0.6291950625326426,24.230696935831602,16.89318236521651
