i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
90,-17.309146833818552,4.788812373246538,0.36042612376272015,-0.08577269480081678,0.7564393738826304,0.733605565184127,,,0.6876565574341312,0.45339897550972963,,
91,-21.23612770698273,4.947420253501053,0.3485902776070223,-0.06251852309985773,0.8256414209260674,0.8087680100479449,,,0.258725146028364,-0.1860397663546176,,
92,-12.202380732173456,0.9274177738688795,0.3676735951353376,-0.07887183861627883,0.7157535840569935,0.6882458663850897,,,0.8751591970703098,0.8002547153124956,,
93,-19.417372294326206,4.601293480768013,0.35635690491703326,-0.08283632475321057,0.7465384432374158,0.7220099054861979,,,0.6705264657276033,0.47284234516416535,,
94,-20.063396797885915,3.1219986073253705,0.43764417864615696,-0.09900831245408942,0.744972121097871,0.7202920037847618,,,0.8582776303642905,0.7732442085828648,,
95,-15.066752638616876,3.5797675969826583,0.35677783285886566,-0.08163149258737512,0.7077773831542623,0.6803815128249744,,,0.5926653710953015,0.2871643994167776,,
96,-17.331759052670915,5.057152266724872,0.3776377562884698,-0.09120063504903564,0.756793628331822,0.7332575278478047,,,0.810334925716671,0.6965358811466735,,
97,-17.801346275310422,3.435688420415722,0.38208283136031934,-0.08643469444717194,0.7219277533928911,0.6950175359792998,,,0.7560151960969274,0.6096243137550837,,
98,-16.68228965116824,3.9080424873005013,0.3618661197941976,-0.08216709406006284,0.7466455016954304,0.7221273244401495,,,0.684863533139797,0.49578165302367516,,
99,-12.55163104466784,0.6209730388181214,0.3583819380517562,-0.0762292551083491,0.7297305250753402,0.7035754145987603,,,0.8657527609910102,0.7852044175856163,,
100,-21.487585028062238,4.540354749389371,0.36179664738823053,-0.08341850145581031,0.7763132880201682,0.755342658772059,,,0.6702217734211792,0.4228881034870635,,
101,-16.45225613746712,4.350315571093395,0.3621632696343209,-0.08397381118052627,0.7094268727824211,0.681306892729107,,,0.9612863862605395,0.9380582180168633,,
102,-17.584150082452908,4.243236386572138,0.38069496973717015,-0.08913296662449455,0.7609241061531464,0.7377877293292574,,,0.7229753426402136,0.5567605482243417,,
103,-20.429170369168215,4.759410735580674,0.34891337604934924,-0.08109554024185855,0.7934171482193451,0.7734252593373462,,,0.6257030191073796,0.40112483057180737,,
104,-17.279070054632744,3.706459209325965,0.3580311658023858,-0.08135300381317834,0.7246927758832211,0.6980501412912747,,,0.8045647737574538,0.6873036380119262,,
105,-15.224642351431001,0.9990978393786792,0.38307578923736885,-0.08181856635151946,0.7454014815382709,0.7215328704324838,,,0.7119211791782339,0.4958620635619094,,
106,-18.501878515149414,5.932919894308429,0.34982517138479996,-0.08636103959647379,0.7613131539136637,0.7382144268730505,,,0.6874845864235236,0.49997533827763774,,
107,-19.050306797010844,3.8608625115444313,0.36717315303548487,-0.08318850032569691,0.7526929787699046,0.7287600412315083,,,0.7105121126652426,0.5368193802643881,,
108,-18.301550055409194,3.8690806028626072,0.3924243510024216,-0.09048974693367678,0.7203837252166776,0.6933240857215174,,,0.9404717061550866,0.9047547298481385,,
109,-20.675146158927507,4.420579717187541,0.3528508128252564,-0.0807609407854406,0.7664565389034022,0.7438555587972797,,,0.6512666460674997,0.44202663370799955,,
110,-8.980319728276385,-0.6041839852100039,0.3685613104472328,-0.07583870411838178,0.742133323107187,0.7179583221484858,,,0.6555294986973335,0.3971766227203335,,
111,-18.147896527704184,5.134393881176053,0.35904758160151085,-0.08607799356856743,0.759682582177448,0.7364260578720397,,,0.6861323463356258,0.4978117541370013,,
112,-13.122190116614139,0.0776760054030476,0.39974159319089636,-0.08495850594414117,0.7552237739586325,0.7315357520836614,,,0.583009526895944,0.3328152430335104,,
113,-14.889318107367316,4.1264934123755195,0.3530862891571104,-0.08264492650626881,0.7012290201631934,0.6723156995338251,,,0.8902165187172247,0.8243464299475596,,
114,-20.588502250176433,4.015955202706429,0.36166479267784335,-0.08067612895931098,0.7643120451464928,0.7415035333864759,,,0.7114723559679845,0.5383557695487753,,
115,-19.382043732109775,4.286179152018974,0.36335380772976583,-0.08385426371500215,0.7453055216533939,0.7214279143083996,,,0.6414306888367846,0.37250370546437295,,
116,-22.966744391262683,4.2332701617379325,0.38826494608199336,-0.08852701091452508,0.7593066734119479,0.7360137708389106,,,0.7446458792106487,0.5914334067370379,,
117,-21.056027445058334,4.49339794061299,0.3706342572225133,-0.04447006644922902,0.7684773284180766,0.7460719085875679,,,0.26804262198243645,-0.17113180482810164,,
118,-19.558186495494276,3.2113341748971185,0.4172843296625942,-0.09413204263388114,0.7352397649719737,0.7096178067434551,,,0.7761727384310444,0.6418763814896711,,
119,-16.5099349558709,4.781134644356442,0.34343114645657613,-0.08155770060713019,0.752208487370439,0.7282286635675782,,,0.7651009459792054,0.6241615135667287,,
120,-12.519853340858845,2.3524432848562395,0.35323105513792086,-0.0792756715480718,0.7209315315811563,0.6947688626668898,,,0.870317876883562,0.7730562845462334,,
121,-17.26639105201926,4.301225306688318,0.3462407892739196,-0.07918727713916907,0.7348476037125874,0.7091876943944507,,,0.8323956038419829,0.7318329661471725,,
122,-16.275940700437086,1.7343010413059317,0.3717544346054679,-0.08068915674412652,0.8164455590173572,0.7986822260190369,,,0.526756601879017,0.24281056300642712,,
123,-20.227144409254436,4.862697902749817,0.3692198520105191,-0.08699340092023483,0.7632986684356922,0.740392087961727,,,0.6402772820430318,0.42444365126885086,,
124,-13.825375330058556,3.368634016965826,0.34501685031138885,-0.07805575803138698,0.6950894864104561,0.6655820173534035,,,0.9202149409202501,0.8723439054724003,,
125,-18.94570183934223,3.442940999539111,0.41504697223862363,-0.09462185128211104,0.7198884193087124,0.6936279586189043,,,0.9123533246139229,0.8466183180743652,,
126,-19.64837666972418,5.370343554127701,0.35612780755100115,-0.0861144065390737,0.7683289235612983,0.7459091419704562,,,0.3714221002760269,-0.005724639558356781,,
127,-17.05347063651156,3.3036044987797073,0.37913870375734404,-0.08382441419394715,0.7184776488262584,0.6912335503255738,,,0.8000554820874284,0.6800887713398854,,
128,-21.431287546788763,3.9739905136069473,0.39679949334168596,-0.09073756912728365,0.7442417856144331,0.7194909906738943,,,0.8452440186409026,0.7523904298254441,,
129,-11.131244851153241,1.696618892880395,0.33982308523631105,-0.0743989799653254,0.7578068841137745,0.7343688406409139,,,0.8566519101837448,0.7706430562939917,,
130,-18.025318290242527,3.893343095030546,0.367006405968917,-0.08397824311406132,0.7387101315613157,0.7142142063951891,,,0.7588048709837903,0.5779085242216331,,
131,-12.449633089599669,0.2779399840962901,0.3806514146645039,-0.08017985082976387,0.7464155329202964,0.7218751006222606,,,0.6601101980914637,0.45617631694634186,,
132,-18.223811008838375,4.5430946723077295,0.35715651254261516,-0.08254207185377749,0.7172337444552493,0.6898692681122089,,,0.9509483605995964,0.9215173769593543,,
133,-16.0898815739943,3.7275473303334232,0.34264498082291883,-0.07758585362543191,0.7211524055847024,0.6941671545122543,,,0.8719179966430737,0.7950687946289179,,
134,-20.13921819789252,4.439128746364214,0.39822829108755514,-0.093271845296448,0.7781047009153634,0.7566309622942695,,,0.6567484405645123,0.4507975049032197,,
135,-18.827719282607944,4.367738399051869,0.3617166543253159,-0.08394374651822095,0.7730178487107835,0.7517382720274195,,,0.6280900755477483,0.34915763220855955,,
136,-16.841213306613035,4.442917423706043,0.35687559528850926,-0.08377626340902722,0.7690903822043226,0.7467442901595795,,,0.632077772495236,0.41132443599237756,,
137,-18.75463490282006,3.7603515105749272,0.38675065166765443,-0.08813750446095525,0.728087426805314,0.7017733068187315,,,0.8198276351411122,0.7117242162257795,,
138,-18.242529744734583,3.7534639008716564,0.35695132519505923,-0.08066888711788434,0.7614283559505824,0.7383407774941873,,,0.7154614647301885,0.5447383435683015,,
139,-18.748475510215187,5.058015754225166,0.34741290477003167,-0.08272652612539672,0.750187279353631,0.7260118547749502,,,0.7149002705591225,0.543840432894596,,
140,-13.956280325294184,0.9236932216829888,0.3864209562416391,-0.08267100864869814,0.7211543775580471,0.6950126004541141,,,0.8082904331310277,0.6645082579792985,,
141,-12.59124230718955,1.1482670599190965,0.38198286145886146,-0.08315933671479125,0.7445892590760304,0.7198720905995172,,,0.7073377663606372,0.5317404261770194,,
142,-20.071926744520127,4.689040860344566,0.36267946241611326,-0.08486841706589277,0.7242082999004733,0.697518780536003,,,0.8963286794668212,0.8341258871469138,,
143,-20.162542648927058,4.023353187831033,0.37060844415370725,-0.08451064462999774,0.7655682017589873,0.7428812535421152,,,0.6324367921288491,0.41189886740615855,,
144,-13.465693560976195,3.4985097346764538,0.35100106350817584,-0.0804740888926394,0.7173577827525335,0.6900053101156819,,,0.8175987892520918,0.7081580628033469,,
145,-20.10174716708541,4.628427132636563,0.3638075540883171,-0.08348472170152926,0.7699733929315231,0.7484083985188534,,,0.6062707382978701,0.31097379202127273,,
146,-17.959049341542503,5.227682401295333,0.36226922919741344,-0.08736648498864252,0.7258587749874257,0.6993289790184669,,,0.8515321763414065,0.7624514821462505,,
147,-15.356541336005353,4.049729502303233,0.36099915010706213,-0.08441349112832303,0.7488826957540332,0.7245810211495848,,,0.7476003902223739,0.5961606243557982,,
148,-24.701950770730505,4.273165660255426,0.37190345309808864,-0.08321387653707013,0.839141292333114,0.8235743206234153,,,0.3254427993461964,-0.07929152104608583,,
149,-7.193744894846525,-0.20696895780284102,0.3575255574736062,-0.07464999870902689,0.708552917056396,0.6803483606424989,,,0.7851651400614191,0.6562642240982706,,
150,-18.889394293682866,3.990563845129695,0.3710896882077533,-0.08498345151712039,0.7153477664128727,0.6886616195140796,,,0.8856500846578367,0.7998876481512142,,
151,-17.39470255259182,5.373281872060347,0.35475785076898814,-0.08617796561000368,0.7536213790927795,0.7297782867469194,,,0.7447639605260706,0.5916223368417131,,
152,-21.236830736957106,4.728413425946612,0.37703540951761866,-0.08858562021448962,0.7709047421852366,0.7487342333644531,,,0.6101110844100325,0.376177735056052,,
153,-16.81843629685219,3.616910875998643,0.35963730803329247,-0.08165247294619737,0.7361669889673883,0.7106347620932646,,,0.7666018225126636,0.6265629160202618,,
154,-13.509530637018766,0.08420792476498,0.3970433882913935,-0.0831417079456735,0.7673621772659993,0.7448488395820638,,,0.5617664845091384,0.2988263752146214,,
155,-17.36570858649546,4.050521198720033,0.34109342524958347,-0.07780039169673769,0.7026741711544036,0.6747998747001289,,,0.9210216072240516,0.8617878126420903,,
156,-16.3245414159215,5.288427226439949,0.3424778258749994,-0.08322373233929287,0.7413425531012292,0.7163111872723159,,,0.7620699145635247,0.6193118633016395,,
157,-16.60350354783949,1.5676569080988352,0.4070904434498655,-0.08911571248153932,0.7715911205960175,0.7494870354924064,,,0.6313223592891426,0.4101157748626282,,
158,-19.17967413224733,4.193893555743407,0.3421211658670036,-0.07788578647687028,0.7619651698844424,0.738929541163582,,,0.850247166974149,0.7603954671586385,,
159,-19.061621947245985,3.563094314961966,0.3782215815812661,-0.08517979953265403,0.7504791297972935,0.7263319488099348,,,0.7273785859998322,0.5638057375997315,,
160,-16.456836347976363,3.8504420488962796,0.3673387556623713,-0.08337268503260536,0.7136420172814756,0.686795956401614,,,0.9279597295893177,0.873929526781306,,
161,-19.77331738267185,5.167302313858499,0.35928539330424863,-0.08555071842235312,0.7326781725640091,0.7068083182960101,,,0.7574771946796881,0.6119635114875009,,
162,-18.370485615994237,4.391381080093625,0.37649490845168193,-0.08811679557420277,0.7643256777504958,0.7415184852747373,,,0.702670404914713,0.5242726478635408,,
163,-12.036709105683109,0.2773745035790244,0.36458458900581314,-0.07580932347094527,0.7386937576490197,0.7134060567763442,,,0.7151721888697337,0.5442755021915738,,
164,-16.54347168645537,3.5982981980183406,0.3673291112233447,-0.08374158316955616,0.7372056546564854,0.7117739438167904,,,0.7745419743815898,0.6392671590105437,,
165,-18.851444604076057,4.008085902716977,0.3659533302760817,-0.08375027542810437,0.7572698045587503,0.7345138487361331,,,0.6804798894936797,0.4408398066139394,,
166,-18.590600455438615,4.344580238237562,0.3700835128501244,-0.08639467134899909,0.7332982895213452,0.707488446571798,,,0.893619875624062,0.8297918009984991,,
167,-17.975678595753074,4.700798738285951,0.3437702813242981,-0.08075716548436884,0.7862765219787172,0.7655936047508511,,,0.6362832537884779,0.4180532060615647,,
168,-12.934885508283,0.683074311976977,0.3858879681938071,-0.08258439453036837,0.7038145846398207,0.6751514799275453,,,0.8483565172467641,0.7573704275948225,,
169,-18.52728450785007,3.4401896406185273,0.37126684408314004,-0.08327110786684772,0.7747720091738604,0.7529757519971372,,,0.6511853167073707,0.44189650673179304,,
170,-17.911752285703948,4.433912607430546,0.3625318025308983,-0.08363976939920459,0.7354597302845266,0.7106590799987009,,,0.7841227455157073,0.6222148046524877,,
171,-16.18625080221278,3.883463238138624,0.3644149955533481,-0.0839874399214951,0.7049220503495967,0.6763661197382673,,,0.903190476405066,0.8451047622481056,,
172,-13.04390884747119,0.021172148631721,0.41756343458191886,-0.08881021850099052,0.7041883899784026,0.6755614599763126,,,0.7942746930088748,0.6708395088141996,,
173,-20.194174929566707,4.752142222278936,0.36560191508686446,-0.08571669685129457,0.7841730183179803,0.7632865362197203,,,0.589289384513706,0.34286301522192963,,
174,-19.631937687061914,3.9993063338184127,0.3594825267506494,-0.08060630880950354,0.7672043215456842,0.7446757075017181,,,0.6935183630655772,0.5096293809049236,,
175,-16.750494292013236,4.57652243036245,0.34461366773359636,-0.08095626954746749,0.7678313496310752,0.7460655386589885,,,0.6577594246864605,0.4010789932013059,,
