i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
248,-14.717032297443534,3.409935611177942,0.3629966355930125,-0.08255882255093328,0.7168228380873114,0.68941859661189,22.740685370068235,16.97349716324597,0.860170250275475,0.77627240044076,20.286608768565305,18.190062409872
249,-22.11794820914844,4.531710480459919,0.35098096376399074,-0.07992677936900644,0.7782407919648531,0.7567802234453227,20.438153022625055,14.848643770512682,0.7500189465109379,0.6000303144175007,29.51300420969446,23.71176622651071
250,-16.476447428044743,6.129929703880811,0.34120972711379643,-0.08583143288708989,0.7570782006597331,0.734304281971583,21.740972382799196,17.24937441843061,0.6588886325150318,0.40305510690130575,26.990868599348143,20.138495765236776
251,-16.27582210030157,2.5187560786392935,0.35899580843937967,-0.07970574523755636,0.7860401825688241,0.765334393785162,20.09849561870153,14.787819744012245,0.6699427010687166,0.47190832170994645,29.604677947425944,23.15983281124805
252,-17.045427281329232,4.574852585190496,0.35814727513754946,-0.08453368232788494,0.7490462082763873,0.7247603574644248,22.425067042429138,17.268997235267328,0.655426684616482,0.4486826953863712,21.538701834193454,16.3796168767797
253,-16.901243377812236,3.704232855298079,0.35561363191819184,-0.0808349898075909,0.7612081736785521,0.7380992872603475,20.61363400221091,15.184912245267041,0.6998511543710096,0.5197618469936154,27.50142166388644,22.872236653329978
254,-19.986151564121567,4.290427099445288,0.3703557902386512,-0.08405079979465407,0.7265596811980987,0.7000977148624308,23.326055941269836,17.36349832124278,0.831308981501613,0.7300943704025809,17.18714056702936,14.954340673520246
255,-17.582464560742807,3.367363465894897,0.39448840167300125,-0.08939654794021612,0.7035761346978653,0.6757863973257902,23.636064642631762,18.314269455869336,0.9468393853162075,0.9069689243033631,15.751813948926316,11.319408913724606
256,-19.76597064745949,3.6581099115654814,0.37650243177550924,-0.08476587559460225,0.7481909412596296,0.7238223226718519,20.847945132617113,15.76182365752244,0.6932238948130858,0.5091582317009372,26.98395104040052,20.313117627603603
257,-19.782742719973598,4.431339452406642,0.37782645028544914,-0.08791506772520247,0.7539297192520068,0.7301164662763946,21.90149943683259,16.154829415443636,0.718052860095695,0.548884576153112,23.472178075709756,19.802099934195212
258,-14.259926853118579,4.443139620901332,0.33363898681306925,-0.07811846968901426,0.7527242942895762,0.7287943872853417,21.10413301339028,16.25767475081873,0.8028925682196916,0.6846281091515065,27.061495300167284,22.154285514140895
259,-13.20209514336797,0.562787878183675,0.3762979521589912,-0.08065074723536525,0.7279736253323206,0.7016484922999645,23.73479687939196,17.78031606081769,0.7899054121325265,0.6638486594120424,18.585740001001398,12.910528628245972
260,-18.480015295453953,4.065908419412914,0.37108492980345076,-0.08548417757929266,0.7443224015093449,0.720352626650846,22.48502051129146,17.316514549381445,0.7448542913455545,0.5534950098547203,20.755271629143138,14.682977047974376
261,-22.05052574867877,4.893731691511379,0.361110005553458,-0.08319630767520564,0.803123461750415,0.7840708935327133,19.835995968128966,15.063984753554385,0.5015606987218131,0.20249711795490088,30.19197035617685,23.5353602959459
262,-9.38325878472228,-0.33049201441300335,0.37498571205846304,-0.07816074733485034,0.6964005970014333,0.6670200096144753,23.47629174445981,17.696990156413612,0.787421644141122,0.6598746306257952,21.31801837904341,15.870207548008288
263,-19.219780252814584,3.9353642590790265,0.3699370450474877,-0.08435254437429485,0.7654354254359702,0.7427356278975157,21.420838403430167,16.28967210025714,0.6507259953935871,0.4411615926297394,24.96454907558019,18.42367343974182
264,-17.898996626421308,3.3304703494044023,0.406500738215499,-0.09228899768887755,0.7184086450102439,0.6911578687209127,23.489749655794807,17.849651551697857,0.9321185942154948,0.8913897507447917,18.976741053663844,14.784645269516071
265,-16.677323020328707,4.5409540833764215,0.34127112437322665,-0.08015766427622967,0.7464346352745695,0.7226628823315604,21.375274446354496,16.374325860488568,0.7615345064374466,0.5826853862655315,26.01602234616599,19.95126238345525
266,-7.437817926725835,-0.9710059407084932,0.3727297055514181,-0.07648385820686338,0.7029121071795622,0.6741616659388747,23.38767314273037,17.448554381048776,0.7583504253171072,0.6133606805073715,23.2054998223289,18.24222255941421
267,-17.660537319679822,4.559125079731662,0.3682141963788844,-0.0869558340256778,0.7316154608316983,0.7056427634928304,22.60844568869923,17.339391552638794,0.7249390309554067,0.5599024495286506,20.8848033481728,16.02185366691836
268,-18.99653865534938,3.9121896074363742,0.403841621937569,-0.09334873985433562,0.769542338345223,0.7472399839915349,20.428284666802764,15.059572518962428,0.666079754261734,0.46572760681877445,29.58622255784866,25.318792412553957
269,-22.212918810923302,4.733057641868657,0.3676423611935106,-0.04332356480795596,0.7461993465083807,0.7216379929446757,22.48742495797833,17.056591804723645,0.26843678359349366,-0.17050114625041024,51.62246527533338,35.58391149324507
